feature_value,shap_value,sample_index,feature_name,feature_chinese
3.0,31.975898398365825,327,Day_of_Week,星期
3.0,27.611934686731548,328,Day_of_Week,星期
3.0,47.56559292215854,329,Day_of_Week,星期
3.0,44.2479285601154,330,Day_of_Week,星期
3.0,26.45590916175395,331,Day_of_Week,星期
3.0,3.7724701559543607,332,Day_of_Week,星期
3.0,15.901928066723048,333,Day_of_Week,星期
3.0,-19.035836520642043,334,Day_of_Week,星期
3.0,-6.999079561829567,335,Day_of_Week,星期
3.0,309.96146073006094,480,Day_of_Week,星期
3.0,307.12056475088,481,Day_of_Week,星期
3.0,319.93356063131245,482,Day_of_Week,星期
3.0,316.94491914868354,483,Day_of_Week,星期
3.0,351.72983950696886,484,Day_of_Week,星期
3.0,319.43965547539295,485,Day_of_Week,星期
3.0,516.3330710436404,486,Day_of_Week,星期
3.0,601.9777844192832,487,Day_of_Week,星期
3.0,663.9677342544869,488,Day_of_Week,星期
3.0,685.2377851908655,489,Day_of_Week,星期
3.0,714.9525754934177,490,Day_of_Week,星期
3.0,779.9880565893277,491,Day_of_Week,星期
3.0,804.9236898444965,492,Day_of_Week,星期
3.0,791.4526764522866,493,Day_of_Week,星期
3.0,776.265315545462,494,Day_of_Week,星期
3.0,749.1639890436455,495,Day_of_Week,星期
3.0,651.1126235010847,496,Day_of_Week,星期
3.0,640.0760012356565,497,Day_of_Week,星期
3.0,608.1362650075928,498,Day_of_Week,星期
3.0,585.2199606568739,499,Day_of_Week,星期
3.0,549.1932758322731,500,Day_of_Week,星期
3.0,412.59556518279015,501,Day_of_Week,星期
3.0,375.5226988684572,502,Day_of_Week,星期
3.0,346.96102689491585,503,Day_of_Week,星期
4.0,16.577973092608154,0,Day_of_Week,星期
4.0,14.24656891360879,1,Day_of_Week,星期
4.0,13.61777854681015,2,Day_of_Week,星期
4.0,23.655746420137586,3,Day_of_Week,星期
4.0,-0.751049083918333,4,Day_of_Week,星期
4.0,1.6783222914487124,5,Day_of_Week,星期
4.0,117.54355163391679,6,Day_of_Week,星期
4.0,168.0155579042807,7,Day_of_Week,星期
4.0,181.44960403181614,8,Day_of_Week,星期
4.0,191.95541892517357,9,Day_of_Week,星期
4.0,194.58840751059353,10,Day_of_Week,星期
4.0,203.48376089071854,11,Day_of_Week,星期
4.0,204.82087133806198,12,Day_of_Week,星期
4.0,202.3704993719235,13,Day_of_Week,星期
4.0,190.54930172897875,14,Day_of_Week,星期
4.0,127.2003826688975,15,Day_of_Week,星期
4.0,77.05279949061573,16,Day_of_Week,星期
4.0,70.10443064913153,17,Day_of_Week,星期
4.0,57.39806876126677,18,Day_of_Week,星期
4.0,58.92623734410852,19,Day_of_Week,星期
4.0,74.55852207504213,20,Day_of_Week,星期
4.0,61.56672119062394,21,Day_of_Week,星期
4.0,43.830501626320185,22,Day_of_Week,星期
4.0,48.67345038563013,23,Day_of_Week,星期
4.0,38.71737272404134,168,Day_of_Week,星期
4.0,29.4480793909356,169,Day_of_Week,星期
4.0,28.161189331822097,170,Day_of_Week,星期
4.0,27.90412117179483,171,Day_of_Week,星期
4.0,46.33792294409126,172,Day_of_Week,星期
4.0,53.63680525124073,173,Day_of_Week,星期
4.0,149.5587626065314,174,Day_of_Week,星期
4.0,179.90226547643542,175,Day_of_Week,星期
4.0,184.57454549765214,176,Day_of_Week,星期
4.0,201.31726129960268,177,Day_of_Week,星期
4.0,191.72824715513735,178,Day_of_Week,星期
4.0,189.26342502277345,179,Day_of_Week,星期
4.0,191.07188038866968,180,Day_of_Week,星期
4.0,184.17134472373874,181,Day_of_Week,星期
4.0,178.87375783989205,182,Day_of_Week,星期
4.0,111.58602851742879,183,Day_of_Week,星期
4.0,68.17047805316746,184,Day_of_Week,星期
4.0,65.08090425066649,185,Day_of_Week,星期
4.0,41.86256329782307,186,Day_of_Week,星期
4.0,38.33828860951588,187,Day_of_Week,星期
4.0,49.48239884108305,188,Day_of_Week,星期
4.0,42.28527730792761,189,Day_of_Week,星期
4.0,24.552323614060878,190,Day_of_Week,星期
4.0,28.506810936257242,191,Day_of_Week,星期
4.0,-9.336897568032146,336,Day_of_Week,星期
4.0,-16.327887533307077,337,Day_of_Week,星期
4.0,-16.756337259858846,338,Day_of_Week,星期
4.0,-14.799141247868539,339,Day_of_Week,星期
4.0,-40.30170229651034,340,Day_of_Week,星期
4.0,-58.53531821280718,341,Day_of_Week,星期
4.0,-21.31118408843875,342,Day_of_Week,星期
4.0,5.118613103665411,343,Day_of_Week,星期
4.0,10.274478662274777,344,Day_of_Week,星期
4.0,52.8174431078881,345,Day_of_Week,星期
4.0,64.13496569894254,346,Day_of_Week,星期
4.0,90.73974853951484,347,Day_of_Week,星期
4.0,100.97451997932046,348,Day_of_Week,星期
4.0,108.69338018145412,349,Day_of_Week,星期
4.0,115.96561168581248,350,Day_of_Week,星期
4.0,105.70803516849875,351,Day_of_Week,星期
4.0,75.35804508714006,352,Day_of_Week,星期
4.0,75.75336345776915,353,Day_of_Week,星期
4.0,90.88487757613882,354,Day_of_Week,星期
4.0,95.29443248830735,355,Day_of_Week,星期
4.0,94.18862064808607,356,Day_of_Week,星期
4.0,68.0816777639091,357,Day_of_Week,星期
4.0,93.22007994640619,358,Day_of_Week,星期
4.0,77.81019146529958,359,Day_of_Week,星期
5.0,-115.35843287035823,24,Day_of_Week,星期
5.0,-119.37301529593766,25,Day_of_Week,星期
5.0,-120.8210198608786,26,Day_of_Week,星期
5.0,-126.02139051280916,27,Day_of_Week,星期
5.0,-166.70327338285745,28,Day_of_Week,星期
5.0,-201.31486021131278,29,Day_of_Week,星期
5.0,-257.8634449385479,30,Day_of_Week,星期
5.0,-280.12467499021443,31,Day_of_Week,星期
5.0,-283.8140252475068,32,Day_of_Week,星期
5.0,-260.1144840990752,33,Day_of_Week,星期
5.0,-258.65974363178015,34,Day_of_Week,星期
5.0,-260.22665951557457,35,Day_of_Week,星期
5.0,-266.06674379393456,36,Day_of_Week,星期
5.0,-263.9229717487097,37,Day_of_Week,星期
5.0,-249.20876708123834,38,Day_of_Week,星期
5.0,-213.2775339051336,39,Day_of_Week,星期
5.0,-182.22991910129787,40,Day_of_Week,星期
5.0,-154.47725045204163,41,Day_of_Week,星期
5.0,-158.35834223669022,42,Day_of_Week,星期
5.0,-150.23698780370876,43,Day_of_Week,星期
5.0,-134.7705723724887,44,Day_of_Week,星期
5.0,-107.93525821782649,45,Day_of_Week,星期
5.0,-98.45344958283007,46,Day_of_Week,星期
5.0,-91.61950719997287,47,Day_of_Week,星期
5.0,-175.73745959647,192,Day_of_Week,星期
5.0,-180.33582344122232,193,Day_of_Week,星期
5.0,-179.4733206835389,194,Day_of_Week,星期
5.0,-184.7157317719236,195,Day_of_Week,星期
5.0,-228.49161718398332,196,Day_of_Week,星期
5.0,-300.4930935992673,197,Day_of_Week,星期
5.0,-369.5529455294833,198,Day_of_Week,星期
5.0,-379.99059949401766,199,Day_of_Week,星期
5.0,-378.7032014637999,200,Day_of_Week,星期
5.0,-378.33584013940765,201,Day_of_Week,星期
5.0,-367.5584056640789,202,Day_of_Week,星期
5.0,-350.7631948205084,203,Day_of_Week,星期
5.0,-375.6419432770833,204,Day_of_Week,星期
5.0,-372.16408725731077,205,Day_of_Week,星期
5.0,-356.25822497067975,206,Day_of_Week,星期
5.0,-332.7723443534598,207,Day_of_Week,星期
5.0,-306.24515471953896,208,Day_of_Week,星期
5.0,-290.83305222604423,209,Day_of_Week,星期
5.0,-292.0950185800344,210,Day_of_Week,星期
5.0,-260.38840662222356,211,Day_of_Week,星期
5.0,-258.30440128143874,212,Day_of_Week,星期
5.0,-238.93575755890458,213,Day_of_Week,星期
5.0,-222.17611122377218,214,Day_of_Week,星期
5.0,-208.7615621002391,215,Day_of_Week,星期
5.0,-140.40701084550471,360,Day_of_Week,星期
5.0,-142.16234585110098,361,Day_of_Week,星期
5.0,-165.5870347226411,362,Day_of_Week,星期
5.0,-166.65536311477422,363,Day_of_Week,星期
5.0,-204.58390744805337,364,Day_of_Week,星期
5.0,-243.99866162076592,365,Day_of_Week,星期
5.0,-378.7031034002453,366,Day_of_Week,星期
5.0,-478.37298133987935,367,Day_of_Week,星期
5.0,-502.62273004945365,368,Day_of_Week,星期
5.0,-490.1042046928406,369,Day_of_Week,星期
5.0,-491.1918815971166,370,Day_of_Week,星期
5.0,-488.82275742948053,371,Day_of_Week,星期
5.0,-482.749616343081,372,Day_of_Week,星期
5.0,-481.7665428468585,373,Day_of_Week,星期
5.0,-495.4835990415141,374,Day_of_Week,星期
5.0,-469.6197997589037,375,Day_of_Week,星期
5.0,-417.79346937973054,376,Day_of_Week,星期
5.0,-376.4661998344585,377,Day_of_Week,星期
5.0,-368.98670496951786,378,Day_of_Week,星期
5.0,-351.84913675252346,379,Day_of_Week,星期
5.0,-318.9209631367773,380,Day_of_Week,星期
5.0,-280.63844251338395,381,Day_of_Week,星期
5.0,-222.5195891465619,382,Day_of_Week,星期
5.0,-220.5587109281495,383,Day_of_Week,星期
6.0,-107.33866053462029,48,Day_of_Week,星期
6.0,-105.87148065112531,49,Day_of_Week,星期
6.0,-114.77318215109408,50,Day_of_Week,星期
6.0,-128.6829519425705,51,Day_of_Week,星期
6.0,-164.24099235095085,52,Day_of_Week,星期
6.0,-213.075838990137,53,Day_of_Week,星期
6.0,-251.3590380498022,54,Day_of_Week,星期
6.0,-309.8901701990515,55,Day_of_Week,星期
6.0,-309.2172881231457,56,Day_of_Week,星期
6.0,-299.0091727753356,57,Day_of_Week,星期
6.0,-297.71975285504016,58,Day_of_Week,星期
6.0,-302.05501734778284,59,Day_of_Week,星期
6.0,-315.24447554986926,60,Day_of_Week,星期
6.0,-313.4073082889244,61,Day_of_Week,星期
6.0,-286.8062395673618,62,Day_of_Week,星期
6.0,-248.6902778621763,63,Day_of_Week,星期
6.0,-202.15925560489296,64,Day_of_Week,星期
6.0,-185.2590599628538,65,Day_of_Week,星期
6.0,-165.0091941677779,66,Day_of_Week,星期
6.0,-139.1356618590653,67,Day_of_Week,星期
6.0,-128.46644761271776,68,Day_of_Week,星期
6.0,-153.07566284626722,69,Day_of_Week,星期
6.0,-109.31401638917625,70,Day_of_Week,星期
6.0,-109.95980208523571,71,Day_of_Week,星期
6.0,-142.2201282936707,216,Day_of_Week,星期
6.0,-148.7900334616378,217,Day_of_Week,星期
6.0,-148.94386376608162,218,Day_of_Week,星期
6.0,-147.51598724130542,219,Day_of_Week,星期
6.0,-198.75218076046556,220,Day_of_Week,星期
6.0,-250.01818584214897,221,Day_of_Week,星期
6.0,-319.2097239907645,222,Day_of_Week,星期
6.0,-342.88679574307054,223,Day_of_Week,星期
6.0,-335.09082958607,224,Day_of_Week,星期
6.0,-312.8263500274345,225,Day_of_Week,星期
6.0,-314.35784893177447,226,Day_of_Week,星期
6.0,-286.6903046828881,227,Day_of_Week,星期
6.0,-290.6597867579572,228,Day_of_Week,星期
6.0,-285.8948604734428,229,Day_of_Week,星期
6.0,-260.8560122533329,230,Day_of_Week,星期
6.0,-202.53551071958617,231,Day_of_Week,星期
6.0,-145.4878623111546,232,Day_of_Week,星期
6.0,-135.5250233068131,233,Day_of_Week,星期
6.0,-109.33630006469787,234,Day_of_Week,星期
6.0,-69.84896951008588,235,Day_of_Week,星期
6.0,-53.30419424492866,236,Day_of_Week,星期
6.0,-66.77077605225146,237,Day_of_Week,星期
6.0,-60.748404922261834,238,Day_of_Week,星期
6.0,-69.9160927663371,239,Day_of_Week,星期
6.0,-160.237268550843,384,Day_of_Week,星期
6.0,-169.88448019556702,385,Day_of_Week,星期
6.0,-182.74472944319248,386,Day_of_Week,星期
6.0,-180.37970436275006,387,Day_of_Week,星期
6.0,-217.039162588045,388,Day_of_Week,星期
6.0,-233.91798815861344,389,Day_of_Week,星期
6.0,-364.26143930219115,390,Day_of_Week,星期
6.0,-347.2796099662408,391,Day_of_Week,星期
6.0,-429.4475441715494,392,Day_of_Week,星期
6.0,-440.90335677184163,393,Day_of_Week,星期
6.0,-445.90472163971515,394,Day_of_Week,星期
6.0,-451.5956898714974,395,Day_of_Week,星期
6.0,-467.4981927694753,396,Day_of_Week,星期
6.0,-471.6068309895694,397,Day_of_Week,星期
6.0,-466.8131035410613,398,Day_of_Week,星期
6.0,-451.23330294266344,399,Day_of_Week,星期
6.0,-397.92542483977974,400,Day_of_Week,星期
6.0,-355.411426211223,401,Day_of_Week,星期
6.0,-348.68473865013567,402,Day_of_Week,星期
6.0,-320.7332574447244,403,Day_of_Week,星期
6.0,-299.71791575144977,404,Day_of_Week,星期
6.0,-239.17780559234322,405,Day_of_Week,星期
6.0,-206.46029823128134,406,Day_of_Week,星期
6.0,-199.82732661483809,407,Day_of_Week,星期
